ticket_id,opened_at,category,subcategory,assignment_group,priority,short_description,work_notes,close_notes,status,business_unit,location,country,state
INC0002143,2025-03-07 16:08,Hardware,Endpoint,Desktop Support,2 - High,dock won't power on,"won't power on when docked. Tested a known-good USB port, then reimaged the laptop.",Replaced the display cable and replaced the battery. Device passes diagnostics.,Resolved,Retail Banking,Frankfurt DC,Germany,Hesse
INC0002103,2025-03-08 02:58,Software,Applications,Application Support,3 - Moderate,INSTALL REQUEST FOR ZOOM<br>,,reinstalled teh app; teh line-of-business app launches without errors.,Closed Complete,Retail Banking,London HQ,United Kingdom,England
INC0002083,2025-03-09 10:26,Hardware,Endpoint,Desktop Support,1 - Critical,Replace USB port - webcam,User reports webcam battery not charging. Diagnostics flagged the power adapter. replaced the power adapter.,"cleaned the fan vents; laptop stable, won't power on resolved.",Closed Complete,Corporate Functions,New York Office,United States,New York
INC0002135,2025-03-10 17:26,Network,Connectivity,Network Operations,4 - Low,<p>User high latency on DNS</p>,CHECKED THE SWITCH PORT; FOUND A STALE ENTRY. RENEWED THE DHCP LEASE AND TESTED CONNECTIVITY. ::,"renewed teh DHCP lease; VPN stable, user confirms conection restored.",Resolved,Sales & Marketing,Manchester Office,United Kingdom,England
INC0002052,2025-03-10 17:55,Software,Applications,Application Support,4 - Low,<div>won't install - Zoom</div>,<div>Update missing add-in. reapplied the license key and confirmed the app opens.</div>,re-installed the app; adobe acrobat launches without errors.,Resolved,Healthcare Services,Mumbai Campus,India,Maharashtra
INC0002088,2025-03-11 13:49,Security,Identity & Access,Service Desk,3 - Moderate,Request license for new starter,account locked on the role. re-enrolled MFA and confirmed login works.<br>,Resolved needs access after synced the account in AD. Access verified.,Closed,Healthcare Services,Toronto Office,Canada,Ontario
INC0002019,2025-03-11 18:21,Network,Connectivity,Network Operations,3 - Moderate,Cannot map switch port,"vpn authentication failed. verified credentials, reconnected teh vpn client.",Resolved cannot connect after reset the network adapter. Latency back to normal.,Closed Complete,Manufacturing,San Jose Office,United States,California
INC0002098,2025-03-12 22:14,Network,Connectivity,Network Operations,2 - High,User authentication failed on VPN ::,"vpn authentication failed. verified credentials, flushed teh dns cache.","moved the user to a clean access point; DNS stable, user confirms connection restored.",Closed,Retail Banking,New York Office,United States,New York
INC0002051,2025-03-13 14:12,Network,Connectivity,Network Operations,3 - Moderate,User no internet on Wi-Fi,Checked the DNS record; found a stale entry. flushed the DNS cache and tested connectivity.<br>,fixed teh dhcp lease. flushed teh dns cache and verified teh network drive maps.,Closed Complete,Healthcare Services,New York Office,United States,New York
INC0002020,2025-03-15 07:44,Software,Cross-functional,Application Support,3 - Moderate,OUTLOOK ADD-IN FOR THE LINE-OF-BUSINESS APP MISSING<br>,The shared inbox add-in disappeared from Outlook. repaired teh installation to restore it.,repaired the installation; the outlook add-in loads and emails send. resolved.,Resolved,Retail Banking,San Jose Office,United States,California
INC0002002,2025-03-15 15:38,Hardware,Printing,Desktop Support,3 - Moderate,&nbsp;network printer streaks on page,User reports prints blank pages on the follow-me printing. Found a toner cartridge fault. cleared the paper jam from the tray. ::,Cleared error 49 after mapped teh printer by IP. User confirms output is good.,Closed,Sales & Marketing,Toronto Office,Canada,Ontario
INC0002106,2025-03-16 00:59,Software,Cross-functional,Application Support,3 - Moderate,Outlook add-in for the line-of-business app missing,The mailbox add-in disappeared from Outlook. recreated the user profile to restore it.,RECREATED THE USER PROFILE; THE OUTLOOK ADD-IN LOADS AND EMAILS SEND. RESOLVED.<br>,Resolved,Healthcare Services,San Jose Office,United States,California
INC0002124,2025-03-17 14:52,Software,Applications,Application Support,3 - Moderate,keeps crashing - Zoom,"<p>LICENSE REQUEST FOR THE LINE-OF-BUSINESS APP. VERIFIED ENTITLEMENT, RAN THE INSTALLER AS ADMIN.</p>",Applied the update and pushed the update via SCCM. Closing ticket.,Resolved,Corporate Functions,Frankfurt DC,Germany,Hesse
INC0002102,2025-03-17 20:48,Software,Applications,Application Support,4 - Low,<div>FREEZES ON LAUNCH - CHROME</div>,"&nbsp;License request for SAP. Verified entitlement, pushed teh update via SCCM.",<p>Applied the license and ran the installer as admin. Closing ticket.</p>,Closed,Corporate Functions,New York Office,United States,New York
INC0002121,2025-03-17 22:34,Software,Applications,Application Support,3 - Moderate,Chrome license expired,"User reports Zoom keeps crashing. Reviewed logs, cleared teh application cache.",repaired teh installation; excel launches without errors.,Closed,Logistics & Supply Chain,San Jose Office,United States,California
INC0002040,2025-03-20 07:26,Hardware,Endpoint,Desktop Support,4 - Low,Replace USB port - keyboard<br>,USER REPORTS LAPTOP NO DISPLAY. DIAGNOSTICS FLAGGED THE RAM. UPDATED THE DISPLAY DRIVER.,Fixed won't power on after cleaned the fan vents. User confirms headset working. ::,Closed,Logistics & Supply Chain,Dallas Office,United States,Texas
INC0002149,2025-03-21 05:30,Hardware,Printing,Desktop Support,3 - Moderate,Xerox MFP out of toner,Job stuck in the paper tray. replaced the toner cartridge and released the job successfully.,Replaced the default printer and restarted the print server. Printing restored.<br>,Closed,Manufacturing,Dallas Office,United States,Texas
INC0002111,2025-03-21 14:34,Software,Email & Collaboration,Messaging Support,2 - High,Request to add member to shared inbox<br>,verified the calendar configuration. removed and re-added the account to resolve the sync error.,<div>Resolved cannot receive after rebuilt the OST file. Mailbox syncing normally.</div>,Closed,Retail Banking,London HQ,United Kingdom,England
INC0002065,2025-03-22 15:13,Hardware,Printing,Desktop Support,4 - Low,Replace fuser on Xerox MFP,User reports streaks on page on teh print server. Found a print driver fault. reinstalled teh print driver.,Cleared prints blank pages after power cycled teh device. User confirms output is good.,Closed,Sales & Marketing,Dallas Office,United States,Texas
INC0002100,2025-03-22 20:53,Software,Email & Collaboration,Messaging Support,2 - High,Outlook Web App cannot send,"MAILBOX OVER QUOTA CAUSING CANNOT RECEIVE. ARCHIVED OLD ITEMS, THEN CLEARED THE CACHE.",Resolved cannot receive after recreated the Outlook profile. Mailbox syncing normally.,Closed Complete,Manufacturing,San Jose Office,United States,California
INC0002142,2025-03-23 00:39,Hardware,Printing,Desktop Support,4 - Low,Xerox MFP paper jam ::,,Cleared double-sided not working after cleared the print spooler. User confirms output is good. ::,Resolved,Manufacturing,Manchester Office,United Kingdom,England
INC0002110,2025-03-23 14:32,Hardware,Endpoint,Desktop Support,3 - Moderate,headset no display,"loud fan noise when docked. Tested a known-good USB port, then replaced teh power adapter.",<p>Replaced the USB port and cleaned the fan vents. Device passes diagnostics.</p>,Closed,Healthcare Services,Frankfurt DC,Germany,Hesse
INC0002032,2025-03-23 15:41,Hardware,Endpoint,Desktop Support,4 - Low,overheating on monitor,Laptop running slow. replaced the battery and ran a stress test.,Replaced the USB port and reseated the RAM. Device passes diagnostics.<br>,Resolved,Logistics & Supply Chain,London HQ,United Kingdom,England
INC0002044,2025-03-23 17:27,Network,Connectivity,Network Operations,4 - Low,<p>VPN CANNOT REACH NETWORK DRIVE</p>,"VPN authentication failed. Verified credentials, flushed the DNS cache.",Fixed the switch port. renewed the DHCP lease and verified the network drive maps.<br>,Closed Complete,Sales & Marketing,Manchester Office,United Kingdom,England
INC0002113,2025-03-25 08:14,Security,Identity & Access,Service Desk,3 - Moderate,&nbsp;permission missing - SSO,,Granted role and verified identity per policy. Closing per requester confirmation. ::,Closed,Retail Banking,Toronto Office,Canada,Ontario
INC0002075,2025-03-25 22:29,Security,Identity & Access,Service Desk,1 - Critical,<div>user mfa not prompting</div>,MFA issue: cannot login. reset the MFA token and tested a sign-in.,resolved cannot login after verified identity per policy. access verified.,Resolved,Healthcare Services,Sydney Hub,Australia,New South Wales
INC0002141,2025-03-26 14:53,Hardware,Printing,Desktop Support,3 - Moderate,streaks on page on Xerox MFP,User reports stuck in queue on the HP LaserJet. Found a paper tray fault. power cycled the device.,Replaced teh spooler and mapped teh printer by IP. Printing restored.,Closed,Corporate Functions,Mumbai Campus,India,Maharashtra
INC0002117,2025-03-28 06:46,Software,Email & Collaboration,Messaging Support,2 - High,USER CANNOT ACCESS MAILBOX IN OUTLOOK WEB APP,"mailbox over quota causing cannot receive. archived old items, then checked exchange mailbox quota.","Added user to teh calendar. Verified mail delivery, closing ticket.",Closed,Logistics & Supply Chain,San Jose Office,United States,California
INC0002009,2025-03-28 06:48,Security,Identity & Access,Service Desk,3 - Moderate,<div>VPN portal cannot login</div>,<div>New starter needs teh permission. synced teh account in Active Directory per teh access request.</div>,Granted login and granted teh requested permission. Closing per requester confirmation.,Resolved,Healthcare Services,Mumbai Campus,India,Maharashtra
INC0002077,2025-03-28 15:17,Software,Applications,Application Support,2 - High,Install request for Adobe Acrobat,missing add-in traced to a corrupt installation. cleared the app cache and tested launch.,Applied the shortcut and ran the installer as admin. Closing ticket.,Closed Complete,Retail Banking,New York Office,United States,New York
INC0002054,2025-03-29 15:18,Software,Applications,Application Support,3 - Moderate,&nbsp;Install request for Chrome,"<div>License request for Adobe Acrobat. Verified entitlement, repaired the installation.</div>",Applied teh profile and reapplied teh license key. Closing ticket.,Closed Complete,Healthcare Services,Toronto Office,Canada,Ontario
INC0002073,2025-03-29 16:10,Security,Identity & Access,Service Desk,3 - Moderate,mfa cannot login,&nbsp;access denied on the permission. synced the account in Active Directory and confirmed login works.,<div>Resolved forgot pwd after granted the requested permission. Access verified.</div>,Closed,Corporate Functions,Toronto Office,Canada,Ontario
INC0002096,2025-03-30 08:02,Software,Applications,Application Support,3 - Moderate,Install request for Chrome,"<p>USER REPORTS ADOBE ACROBAT ERROR ON STARTUP. REVIEWED LOGS, RECREATED THE USER PROFILE.</p>",Resolved missing add-in after reinstalled the app. User confirms Chrome working.,Closed Complete,Healthcare Services,Toronto Office,Canada,Ontario
INC0002027,2025-03-30 15:57,Hardware,Printing,Desktop Support,4 - Low,CANNOT PRINT TO FOLLOW-ME PRINTING - STREAKS ON PAGE ::,Job stuck in the print driver. cleared the print spooler and released the job successfully. ::,cleared paper jam after cleared the paper jam from the tray. user confirms output is good.,Closed Complete,Retail Banking,Frankfurt DC,Germany,Hesse
INC0002067,2025-04-01 16:54,Software,Email & Collaboration,Messaging Support,2 - High,REQUEST TO ADD MEMBER TO CALENDAR,Verified teh meeting invite configuration. cleared teh cache to resolve teh sync error.,,Closed,Retail Banking,Frankfurt DC,Germany,Hesse
INC0002081,2025-04-01 21:59,Software,Email & Collaboration,Messaging Support,3 - Moderate,Exchange duplicate emails for user meeting invite,verified the dl configuration. ran a repair on office to resolve the sync error.,"added user to teh rule. verified mail delivery, closing ticket.",Closed,Healthcare Services,Mumbai Campus,India,Maharashtra
INC0002074,2025-04-01 22:28,Software,Cross-functional,Application Support,3 - Moderate,Outlook add-in for the line-of-business app missing ::,<div>The meeting invite add-in disappeared from Outlook. disabled the conflicting add-in to restore it.</div>,<p>disabled teh conflicting add-in; teh Outlook add-in loads and emails send. Resolved.</p>,Closed,Sales & Marketing,Toronto Office,Canada,Ontario
INC0002022,2025-04-02 05:30,Software,Applications,Application Support,2 - High,Chrome profile license expired,slow to load traced to a corrupt installation. pushed the update via SCCM and tested launch.,<div>Resolved freezes on launch after ran the installer as admin. User confirms the line-of-business app working.</div>,Closed Complete,Corporate Functions,London HQ,United Kingdom,England
INC0002108,2025-04-02 08:16,Network,Connectivity,Network Operations,3 - Moderate,USER NO INTERNET ON VLAN ::,"<div>VPN authentication failed. Verified credentials, updated the wireless driver.</div>",Resolved cannot reach network drive after checked the switch port. Latency back to normal.,Resolved,Retail Banking,Toronto Office,Canada,Ontario
INC0002107,2025-04-03 13:31,Network,Connectivity,Network Operations,1 - Critical,<div>user cannot reach network drive on wi-fi</div>,User cannot reach network drive on firewall. Ran tracert and saw high latency. reset the network adapter.,,Closed,Logistics & Supply Chain,Frankfurt DC,Germany,Hesse
INC0002048,2025-04-04 16:55,Security,Identity & Access,Service Desk,4 - Low,User account locked,MFA not prompting on the login. re-enrolled MFA and confirmed login works.,RESOLVED ACCESS DENIED AFTER UNLOCKED THE ACCOUNT. ACCESS VERIFIED. ::,Closed,Manufacturing,Toronto Office,Canada,Ontario
INC0002001,2025-04-04 21:43,Network,Connectivity,Network Operations,2 - High,USER NO INTERNET ON ETHERNET,"VPN authentication failed. Verified credentials, reseated teh Ethernet cable.",fixed the switch port. moved the user to a clean access point and verified the network drive maps.,Closed Complete,Corporate Functions,Mumbai Campus,India,Maharashtra
INC0002114,2025-04-05 01:41,Software,Email & Collaboration,Messaging Support,3 - Moderate,Outlook stuck in outbox,Verified the shared inbox config. recreated the Outlook profile to resolve the sync error.<br>,resolved keeps crashing after verified send-as permissions. mailbox syncing normally.<br>,Closed,Healthcare Services,London HQ,United Kingdom,England
INC0002146,2025-04-06 04:03,Software,Cross-functional,Application Support,3 - Moderate,<p>OUTLOOK ADD-IN FOR THE LINE-OF-BUSINESS APP MISSING</p>,The meeting invite add-in disappeared from Outlook. repaired the installation to restore it.,REPAIRED THE INSTALLATION; THE OUTLOOK ADD-IN LOADS AND EMAILS SEND. RESOLVED.,Resolved,Corporate Functions,Sydney Hub,Australia,New South Wales
INC0002123,2025-04-06 20:00,Security,Identity & Access,Service Desk,3 - Moderate,Request password for new starter,new starter needs the role. verified identity per policy per the access request.,Granted login and granted the requested permission. Closing per requester confirmation.,Resolved,Logistics & Supply Chain,Sydney Hub,Australia,New South Wales
INC0002090,2025-04-07 04:45,Hardware,Printing,Desktop Support,3 - Moderate,<div>Xerox MFP out of toner</div>,Inspected the toner cartridge. replaced the toner cartridge to clear the prints blank pages.,Cleared streaks on page after set the correct default printer. User confirms output is good.,Resolved,Manufacturing,London HQ,United Kingdom,England
INC0002140,2025-04-07 22:18,Hardware,Printing,Desktop Support,4 - Low,OFFLINE STATUS ON NETWORK PRINTER,,REPLACED THE PRINT QUEUE AND POWER CYCLED THE DEVICE. PRINTING RESTORED.,Closed,Corporate Functions,London HQ,United Kingdom,England
INC0002030,2025-04-08 14:43,Network,Connectivity,Network Operations,3 - Moderate,Cannot map connection,"vpn authentication failed. verified credentials, moved teh user to a clean access point.","flushed the DNS cache; DNS stable, user confirms connection restored.",Closed Complete,Logistics & Supply Chain,Toronto Office,Canada,Ontario
INC0002144,2025-04-10 10:47,Security,Identity & Access,Service Desk,4 - Low,Request account for new starter,MFA issue: MFA not prompting. re-enrolled MFA and tested a sign-in.,granted the requested permission; user confirms login to Okta successful.,Resolved,Retail Banking,New York Office,United States,New York
INC0002070,2025-04-10 15:22,Hardware,Endpoint,Desktop Support,4 - Low,battery failure on monitor,"won't power on when docked. Tested a known-good fan, then reseated the RAM. ::",Replaced the screen and reseated the RAM. Device passes diagnostics.,Closed Complete,Retail Banking,Sydney Hub,Australia,New South Wales
INC0002133,2025-04-11 17:06,Software,Email & Collaboration,Messaging Support,3 - Moderate,Request to add member to shared inbox<br>,User reports Teams won't open. Confirmed mailbox is online. verified send-as permissions.,verified send-as permissions; user confirms Outlook Web App working and emails flowing.,Resolved,Healthcare Services,New York Office,United States,New York
INC0002120,2025-04-12 21:52,Network,Cross-functional,Network Operations,3 - Moderate,VPN LOGIN FAILING - ACCOUNT AND CONNECTION BOTH CHECKED ::,<p>vpn access denied; suspected the account. added the user to the security group then reset the network adapter on the vpn client.</p>,added the user to the security group and reset the network adapter. VPN connection authenticates. Closed.,Closed,Corporate Functions,Manchester Office,United Kingdom,England
INC0002007,2025-04-14 03:40,Hardware,Endpoint,Desktop Support,3 - Moderate,<div>KEYBOARD WON'T POWER ON</div>,Laptop flickering screen. cleaned the fan vents and ran a stress test.,fixed running slow after replaced teh power adapter. user confirms headset working.,Closed,Manufacturing,Dallas Office,United States,Texas
INC0002101,2025-04-17 14:20,Security,Identity & Access,Service Desk,2 - High,<div>USER FORGOT PASSWORD</div>,New starter needs teh role. granted teh requested permission per teh access request.,Resolved needs access after added the user to the security group. Access verified.,Closed,Retail Banking,Manchester Office,United Kingdom,England
INC0002118,2025-04-17 18:48,Software,Email & Collaboration,Messaging Support,1 - Critical,m365 search not working for user rule,Checked the mailbox permissions in Exchange admin center. rebuilt the OST file and tested.,"added user to the shared inbox. verified mail delivery, closing ticket.",Closed Complete,Logistics & Supply Chain,San Jose Office,United States,California
INC0002125,2025-04-19 08:57,Network,Connectivity,Network Operations,2 - High,User intermittent drops on firewall,"VPN AUTHENTICATION FAILED. VERIFIED CREDENTIALS, MOVED THE USER TO A CLEAN ACCESS POINT.",,Resolved,Corporate Functions,Sydney Hub,Australia,New South Wales
INC0002068,2025-04-19 21:07,Network,Cross-functional,Network Operations,4 - Low,<p>VPN LOGIN FAILING - ACCOUNT AND CONNECTION BOTH CHECKED</p>,VPN forgot password; suspected teh account. verified identity per policy then moved teh user to a clean access point on teh VPN client.,verified identity per policy and moved the user to a clean access point. VPN connection authenticates. Closed.,Closed,Logistics & Supply Chain,Toronto Office,Canada,Ontario
INC0002015,2025-04-19 23:26,Software,Cross-functional,Application Support,2 - High,outlook add-in for the line-of-business app missing,,<p>recreated the user profile; the Outlook add-in loads and emails send. Resolved.</p>,Resolved,Logistics & Supply Chain,San Jose Office,United States,California
INC0002085,2025-04-21 02:06,Software,Applications,Application Support,2 - High,chrome error on startup<br>,freezes on launch traced to a corrupt shortcut. disabled the conflicting add-in and tested launch.,Applied the update and disabled the conflicting add-in. Closing ticket.,Resolved,Healthcare Services,Frankfurt DC,Germany,Hesse
INC0002008,2025-04-21 21:14,Software,Email & Collaboration,Messaging Support,4 - Low,EXCHANGE WON'T OPEN FOR USER MEETING INVITE,verified the contact configuration. checked exchange mailbox quota to resolve the sync error.,"added user to the rule. verified mail delivery, closing ticket.<br>",Resolved,Manufacturing,Frankfurt DC,Germany,Hesse
INC0002087,2025-04-23 09:37,Network,Connectivity,Network Operations,3 - Moderate,firewall no internet,Wireless no internet traced to a weak DHCP lease. updated the wireless driver.,Resolved cannot connect after reset teh network adapter. Latency back to normal.,Closed Complete,Retail Banking,Dallas Office,United States,Texas
INC0002147,2025-04-23 16:47,Network,Connectivity,Network Operations,4 - Low,authentication failed over Wi-Fi,Wireless cannot reach network drive traced to a weak access point. checked the switch port. ::,"flushed teh dns cache; firewall stable, user confirms conection restored.",Closed,Corporate Functions,Sydney Hub,Australia,New South Wales
INC0002060,2025-04-23 22:42,Hardware,Cross-functional,Desktop Support,3 - Moderate,network printer offline after switch maintenance,Printer showing offline. Suspected the access point. reset the network adapter then mapped the printer by IP.,"reset the network adapter and mapped the printer by IP. Printer back online, test page prints.",Resolved,Manufacturing,New York Office,United States,New York
INC0002109,2025-04-25 22:50,Hardware,Printing,Desktop Support,3 - Moderate,<div>Cannot print to print server - prints blank pages</div>,Driver mismatch causing prints blank pages. mapped teh printer by IP and printed a test page.,Cleared prints blank pages after replaced teh toner cartridge. User confirms output is good.<br>,Closed Complete,Retail Banking,Toronto Office,Canada,Ontario
INC0002059,2025-04-26 04:44,Hardware,Endpoint,Desktop Support,4 - Low,replace fan - webcam,user reports monitor flickering screen. diagnostics flagged the hard drive. ran hardware diagnostics.,"reseated the RAM; keyboard stable, running slow resolved.",Resolved,Logistics & Supply Chain,London HQ,United Kingdom,England
INC0002061,2025-04-30 08:31,Security,Identity & Access,Service Desk,3 - Moderate,&nbsp;Request license for new starter,MFA issue: MFA not prompting. verified identity per policy and tested a sign-in.,Resolved access denied after unlocked the account. Access verified.,Resolved,Corporate Functions,Sydney Hub,Australia,New South Wales
INC0002043,2025-04-30 10:57,Hardware,Endpoint,Desktop Support,2 - High,Replace hard drive - monitor,Hardware fault on teh display cable causing running slow. cleaned teh fan vents.,"swapped the dock; webcam stable, no display resolved.",Resolved,Manufacturing,Sydney Hub,Australia,New South Wales
INC0002076,2025-04-30 16:08,Software,Applications,Application Support,2 - High,Adobe Acrobat won't install,,<div>Applied the license and reapplied the license key. Closing ticket.</div>,Resolved,Sales & Marketing,Frankfurt DC,Germany,Hesse
INC0002046,2025-05-01 02:47,Software,Email & Collaboration,Messaging Support,3 - Moderate,Request to add member to rule,"Mailbox over quota causing missing emails. Archived old items, then reset the autocomplete cache.",cleared the cache; user confirms M365 working and emails flowing.,Closed,Sales & Marketing,Sydney Hub,Australia,New South Wales
INC0002016,2025-05-01 05:26,Hardware,Endpoint,Desktop Support,3 - Moderate,RAM failure on webcam,Hardware fault on teh RAM causing loud fan noise. replaced teh power adapter.,"REIMAGED THE LAPTOP; KEYBOARD STABLE, FLICKERING SCREEN RESOLVED. ::",Resolved,Corporate Functions,Dallas Office,United States,Texas
INC0002091,2025-05-01 07:06,Software,Applications,Application Support,3 - Moderate,the line-of-business app installation license expired,"license request for excel. verified entitlement, repaired teh installation.",Applied the installation and recreated the user profile. Closing ticket.,Resolved,Corporate Functions,Toronto Office,Canada,Ontario
INC0002062,2025-05-03 00:16,Software,Email & Collaboration,Messaging Support,3 - Moderate,microsoft 365 keeps crashing,User reports Exchange cannot receive. Confirmed mailbox is online. checked Exchange mailbox quota.,"<div>added user to teh shared inbox. verified mail delivery, closing ticket.</div>",Closed,Healthcare Services,New York Office,United States,New York
INC0002045,2025-05-03 07:54,Hardware,Endpoint,Desktop Support,2 - High,RUNNING SLOW ON MONITOR ::,Hardware fault on teh display cable causing loud fan noise. reseated teh RAM. ::,<div>Replaced the fan and updated the display driver. Device passes diagnostics.</div>,Closed Complete,Retail Banking,Dallas Office,United States,Texas
INC0002011,2025-05-03 13:01,Hardware,Endpoint,Desktop Support,3 - Moderate,display cable failure on keyboard,"won't power on when docked. Tested a known-good fan, then replaced the power adapter.",<p>REPLACED THE RAM AND UPDATED THE DISPLAY DRIVER. DEVICE PASSES DIAGNOSTICS.</p>,Closed,Sales & Marketing,San Jose Office,United States,California
INC0002099,2025-05-03 16:59,Software,Email & Collaboration,Messaging Support,1 - Critical,USER CANNOT ACCESS MAILBOX IN EXCHANGE,Checked the DL permissions in Exchange admin center. checked Exchange mailbox quota and tested.,<p>Resolved not syncing after ran a repair on Office. Mailbox syncing normally.</p>,Resolved,Healthcare Services,London HQ,United Kingdom,England
INC0002047,2025-05-04 08:24,Security,Identity & Access,Service Desk,4 - Low,User forgot pwd,pwd expired on teh login. unlocked teh account and confirmed login works.,Granted token and re-enrolled MFA. Closing per requester confirmation.,Resolved,Manufacturing,New York Office,United States,New York
